salary,years_experience,age,research_grants,publications,teaching_hours,gender,national,university_type,academic_rank,performance_score,research_output,grant_funding
23765.00896,10.9524984,35.80441491,73685.1329,11,13.19291251,Female,Expat,Private,Associate Professor,64.60927906,21.64639147,45981.84321
17990.57664,2.322139384,34.27165251,40046.54953,9,13.89425582,Female,Expat,Public,Professor,71.69948108,24.24448483,50221.67133
26113.28892,5.378834279,38.7030082,19749.42069,8,10.15788552,Male,Expat,Semi-government,Assistant Professor,70.24781754,16.37363568,44987.61918
27797.05483,7.35511146,46.74484266,50697.75894,13,6.323899283,Female,UAE National,Private,Associate Professor,48.17334649,27.89383632,39207.36501
28793.06656,11.49376454,38.44584694,72920.5515,12,15.77283934,Male,Expat,Semi-government,Assistant Professor,87.73468629,16.93666451,73218.00371
24200.23874,6.751173866,27.90493264,36310.16539,9,5.994881995,Male,UAE National,Semi-government,Associate Professor,67.7787795,15.61368767,44570.64013
20406.62641,7.176129979,62.51723556,59379.56156,22,11.67766535,Female,Expat,Semi-government,Associate Professor,68.69744702,20.35514405,51808.89202
26620.43622,14.29225558,30.48614028,55462.36869,9,12.49842184,Female,Expat,Public,Professor,74.51488049,24.8009805,51503.12312
29520.78331,14.24551055,43.84726474,15062.08617,9,8.642249273,Male,UAE National,Private,Assistant Professor,75.50719732,18.32871372,56992.79006
18721.38212,0,33.08893632,49837.73597,4,11.11483143,Male,Expat,Semi-government,Lecturer,59.09320946,19.78579596,32917.54642
30035.2608,10.21801223,38.2746589,50303.65885,9,16.23207696,Male,Expat,Semi-government,Professor,72.26630318,11.27967912,43127.46105
30398.48633,17.56724872,27.8452314,41651.39236,6,10.99264218,Male,UAE National,Public,Lecturer,70.93780939,19.57225384,63391.28671
26326.38734,12.71739689,28.84403945,54797.15492,14,6.542846954,Female,UAE National,Private,Lecturer,77.9723319,20.6145453,47284.49053
23388.2337,8.149944851,28.91209646,49803.10383,12,9.803101351,Female,Expat,Private,Associate Professor,73.84052678,24.78448917,51947.33905
24568.42714,12.42366409,39.28612677,19101.25307,11,9.181304498,Male,UAE National,Public,Assistant Professor,78.35876778,17.13207661,66847.0154
32299.36353,13.07885575,33.34436066,50825.74911,9,11.77128295,Female,Expat,Public,Assistant Professor,75.67370389,19.33082801,50962.16526
26367.60437,12.36001135,41.49132936,45930.77718,7,17.38357455,Male,Expat,Private,Associate Professor,63.7646865,18.79223715,39021.22687
33534.1192,17.40831701,49.42810152,37923.23405,7,12.69985512,Male,UAE National,Public,Assistant Professor,65.03123743,20.47344543,39768.33819
29170.88666,11.94579598,34.4144026,70461.13111,5,14.25867324,Male,UAE National,Private,Associate Professor,71.52557206,18.87613686,47363.39439
30381.75321,19.04653175,44.95109038,65728.12424,10,12.87519818,Male,UAE National,Private,Associate Professor,68.05665466,19.92232585,64544.30579
29230.44356,14.04028899,49.99695124,40230.4784,9,13.17548612,Male,Expat,Public,Professor,71.43450248,13.88368487,49745.58901
12790.32699,4.924529041,29.93705475,69472.44499,8,11.10135177,Male,UAE National,Semi-government,Assistant Professor,66.91230455,15.91270536,48684.06715
19262.98531,3.399887444,50.84354241,65652.59653,11,11.43800907,Female,Expat,Private,Lecturer,64.22645512,19.4828149,47777.52531
35422.61112,11.19184491,46.17536124,44298.11486,11,14.81210224,Male,Expat,Semi-government,Associate Professor,52.8467205,16.21327476,41614.67377
32793.90427,16.11784441,25,57822.55754,11,9.524502301,Male,UAE National,Private,Professor,83.00649579,19.53723768,57508.10587
21473.16172,7.212884734,36.55752544,0,10,7.42504518,Male,UAE National,Semi-government,Lecturer,55.30285924,16.48602407,39063.76064
24222.89702,7.099733793,39.25644635,37426.9139,15,8.778921461,Female,UAE National,Private,Assistant Professor,59.57292883,21.01782883,38510.33376
26769.33413,13.78960925,25,58121.12245,6,9.140527486,Male,Expat,Public,Assistant Professor,72.28798637,23.15983876,63728.18084
21325.08367,7.433932168,45.87710036,60387.17491,8,16.45392559,Female,Expat,Semi-government,Assistant Professor,59.84949327,18.60749172,45168.04948
25937.18363,8.99254233,52.47031348,70772.12138,13,13.92007986,Female,Expat,Public,Assistant Professor,64.64081644,15.09619359,48386.13074
27967.44099,11.63372382,48.54703467,13584.79444,7,15.37028186,Male,UAE National,Semi-government,Assistant Professor,73.66885878,20.2357001,45643.3376
28140.01233,6.327042116,41.87219563,38672.10818,5,10.16699663,Male,UAE National,Public,Professor,71.14482941,16.29052316,56661.75734
25901.72425,5.009696863,27.19783116,43746.63109,16,13.41791929,Male,Expat,Private,Assistant Professor,66.36586937,3.818112219,52664.66772
21506.22949,6.154288251,53.69632227,50175.6731,12,10.5317573,Female,Expat,Private,Assistant Professor,68.12991253,30.69766453,40591.62259
16251.52382,6.659279572,37.13576496,65435.92354,12,13.00189545,Male,Expat,Semi-government,Professor,66.83945529,22.98472208,44564.29104
32617.72455,11.25100103,41.27570005,61071.39062,10,8.780429178,Female,Expat,Semi-government,Assistant Professor,84.08480706,16.33846582,59285.21099
24714.0433,5.877429192,49.50877458,33749.0846,13,10.76621871,Female,UAE National,Semi-government,Associate Professor,74.82016328,22.47367706,51902.46258
21470.03547,7.555752891,35.92154645,48937.86397,10,11.60666598,Female,Expat,Semi-government,Assistant Professor,46.1402449,26.51460286,27328.08351
24324.42521,9.18603547,40.89098081,100787.6325,15,13.16527384,Female,Expat,Private,Lecturer,71.44667572,22.17997784,46137.50801
23315.23439,8.153614304,28.83368638,17359.7023,11,15.94802226,Female,Expat,Private,Professor,62.36123702,24.24009566,49923.57747
20325.28371,8.284038623,52.70901542,35436.56198,9,8.92574775,Female,UAE National,Public,Professor,66.03740806,17.62626365,47554.98984
31453.33998,7.244071418,33.11691991,22949.82621,8,12.11265923,Female,UAE National,Public,Lecturer,87.98109588,17.21602029,59310.98654
25509.63241,13.75289584,46.77505683,42240.70062,4,9.873665392,Male,UAE National,Semi-government,Professor,73.40514357,21.40380682,49583.29034
27148.53658,8.064501488,43.90048238,54356.04679,19,10.9934525,Female,Expat,Public,Assistant Professor,70.05922678,14.01131721,31198.79738
27455.84325,11.40080579,35.4884201,40516.4365,10,6.781724267,Male,Expat,Semi-government,Assistant Professor,67.79662455,26.83916367,56831.8465
29887.32286,14.34578032,35.13418794,10653.49872,10,14.29631248,Female,Expat,Semi-government,Lecturer,65.68552528,16.14130516,48157.69249
19631.26088,5.003488839,36.88061035,37166.6636,10,10.52536676,Female,UAE National,Public,Professor,70.67590678,13.81209203,45497.14355
26678.82559,16.90727039,49.84177741,37335.37207,10,11.08350161,Female,UAE National,Public,Lecturer,80.91596184,29.9581039,58243.99851
21852.98644,12.10047245,33.75074897,72372.64668,10,9.094549059,Male,UAE National,Public,Lecturer,85.38244268,20.52847823,57890.25157
25233.35006,14.1947025,36.93746248,19799.17576,3,17.68836983,Male,Expat,Public,Associate Professor,73.28519965,25.55261446,46544.06121
27130.72556,9.586596571,35.33120539,46441.64248,9,18.16354467,Female,UAE National,Public,Assistant Professor,58.50260386,25.42949691,37044.32846
27886.83375,9.261987069,32.14164773,32430.52397,12,15.84371596,Female,Expat,Public,Associate Professor,61.12505888,11.97541452,36524.87666
18212.9092,0.624137652,51.34825076,44687.90879,16,12.97434478,Male,UAE National,Public,Assistant Professor,63.49764695,22.53239981,39515.58745
22777.86585,5.419040423,44.12235457,41163.02146,5,14.76580913,Female,Expat,Semi-government,Assistant Professor,79.77204498,13.28449749,54941.48897
16762.65252,2.485148358,47.11229698,60867.81656,12,8.371694013,Female,Expat,Private,Lecturer,67.57787228,11.67497762,39899.51117
17875.12908,9.065519209,43.84595664,16664.73186,14,13.47601216,Female,Expat,Semi-government,Lecturer,52.15489132,20.5995457,43848.09695
32111.82861,15.80939151,48.46982824,58295.45782,8,6.694753723,Female,Expat,Semi-government,Associate Professor,61.24706902,16.18384659,43775.62705
18944.09857,7.320182774,33.22519227,54212.01679,9,13.28505874,Female,Expat,Public,Lecturer,75.61841412,25.3056578,57628.61521
29651.59941,15.50479817,43.55358662,24188.77156,10,10.5593567,Female,UAE National,Public,Assistant Professor,72.87358852,26.4361872,67742.63759
25796.55934,7.247315753,40.57003,69125.90004,10,11.34951885,Male,Expat,Semi-government,Associate Professor,76.37268543,19.15100668,51840.17752
31141.52568,19.50595343,42.70842301,60140.40544,3,16.27186154,Male,UAE National,Private,Lecturer,80.96405147,15.82851149,63036.47881
20406.63592,7.02169353,25,56537.10801,10,12.62262688,Female,Expat,Semi-government,Professor,68.52315282,13.98086583,57751.7471
20525.00659,10.24886844,43.03814109,33969.4482,10,11.1891889,Male,Expat,Semi-government,Lecturer,59.26640962,24.27375667,47233.42246
20389.40603,0.438725123,42.58548386,69514.26755,9,16.62225713,Female,Expat,Public,Professor,47.23261304,7.786973997,23841.90892
27960.26294,7.479100845,45.31762196,23282.75192,14,13.5675623,Female,UAE National,Public,Professor,57.90851975,35.36182392,39712.67571
9183.750971,0,42.02055077,41029.14327,9,11.51381369,Female,UAE National,Public,Professor,68.36061595,20.34978729,43186.01854
24073.50373,14.27262614,38.2629514,33884.0069,11,9.104863258,Female,UAE National,Semi-government,Lecturer,62.04286206,36.23197742,57938.58894
25242.97205,11.34563471,41.1278616,51656.65141,7,12.52672225,Female,Expat,Private,Associate Professor,72.90447004,23.64246607,41642.02502
24712.32702,8.793711727,34.58403889,47426.81107,10,14.02041839,Male,UAE National,Public,Professor,59.40448627,32.85453448,43404.89402
18052.23121,8.396661872,32.0490986,44551.79967,10,12.17582675,Female,Expat,Semi-government,Assistant Professor,66.17860154,16.81124819,40700.86188
27196.22548,10.87605709,57.3594927,35081.15747,10,17.54598921,Female,Expat,Public,Lecturer,82.61685521,28.37885985,59493.68497
22633.65351,6.263941604,37.33711676,84380.81226,9,7.733296495,Male,UAE National,Public,Lecturer,62.5243191,16.16259897,38076.21058
29008.99469,18.07687845,31.98226385,66455.65562,7,15.53100191,Female,Expat,Semi-government,Lecturer,72.62577932,8.390731667,67248.47849
25840.75156,8.827960998,43.42548998,85363.38586,14,9.654983783,Male,UAE National,Public,Assistant Professor,53.43037116,22.93831589,38434.7255
20956.11564,6.895762009,41.66242006,42487.32668,17,16.77238723,Female,UAE National,Semi-government,Assistant Professor,60.15828097,15.71697789,44520.76512
26392.72133,12.1440825,38.51323398,46234.7733,8,10.71288826,Male,Expat,Private,Professor,67.82237523,21.23656884,44189.06383
34265.77243,17.0546619,35.28582679,65959.89099,7,17.23947189,Male,Expat,Private,Assistant Professor,73.28580154,29.00290893,62570.44318
29173.14361,15.48234617,50.48933998,73350.19646,9,12.67871427,Male,Expat,Public,Assistant Professor,64.56098428,23.83651767,54402.23298
25613.83964,13.14764792,47.98105662,50588.61183,12,12.75601128,Female,UAE National,Public,Associate Professor,54.81085109,22.00846519,46586.42664
20975.23935,11.30625266,38.78960624,67898.21112,14,12.86973352,Female,UAE National,Private,Associate Professor,49.66459216,21.65182833,49180.81063
24858.2715,14.12549132,35.74836359,64581.2729,8,12.38378161,Female,UAE National,Semi-government,Associate Professor,87.20856826,26.67111965,64062.61201
28203.59445,10.84230488,30.10058689,43694.06689,8,15.61960717,Female,Expat,Private,Assistant Professor,65.79118131,22.6159823,47957.71127
25083.29618,5.506079758,25,38003.55953,9,12.4720397,Male,UAE National,Private,Associate Professor,54.01848292,27.62823912,39285.8968
26260.42996,13.07683742,45.5616232,43928.71349,9,14.10609097,Male,UAE National,Private,Assistant Professor,89.25394298,15.18623251,60538.93559
31833.94207,17.74510076,42.96048892,64578.82389,9,13.8448837,Female,UAE National,Public,Professor,77.39901129,21.91839947,63265.7975
28671.85388,14.42022698,35.7653431,54386.04674,8,12.04232507,Female,UAE National,Private,Associate Professor,72.55269516,17.47204332,47682.87669
38042.4144,21.09390117,25,25446.40071,10,11.18480988,Male,UAE National,Public,Assistant Professor,94.74775598,18.39804366,67508.72997
24661.14045,12.75738138,39.30051737,42350.95205,8,17.0228123,Female,UAE National,Public,Assistant Professor,79.09950673,23.69986394,53150.44858
22330.18632,4.540330498,44.21229347,70205.49174,12,14.68949901,Male,Expat,Public,Professor,54.118286,23.80498435,44502.75741
16074.61847,4.345557823,46.41702767,47799.89003,7,16.51844172,Female,Expat,Public,Lecturer,82.24004153,16.60219731,59689.33035
30871.90372,13.25760996,49.16824115,63190.62939,8,17.3097392,Female,Expat,Public,Assistant Professor,80.49041266,23.68495938,58267.52987
25328.91131,14.48419658,31.88192405,33921.03171,11,12.99311671,Female,UAE National,Semi-government,Professor,75.74187587,15.74578151,54330.63648
29059.11956,12.556013,42.94095872,39304.86658,11,11.61098084,Female,UAE National,Public,Professor,57.7423935,10.17548943,47986.40174
17564.17247,5.028253127,37.72675922,38210.952,7,16.76832385,Male,Expat,Public,Associate Professor,65.20812576,25.37659189,49007.80379
28890.53199,18.662575,34.60052785,39634.94722,7,13.23706791,Male,Expat,Private,Lecturer,81.44684669,15.87726229,70664.39077
32957.62001,11.58077979,42.87580638,20119.24413,7,10.44049756,Female,Expat,Private,Associate Professor,81.95141513,21.27235315,57642.74695
25984.17278,19.00255591,38.41649817,29360.67432,8,13.22306921,Female,UAE National,Private,Professor,75.58616865,20.33188946,66755.78013
21266.29942,7.878818333,48.57543892,0,12,9.031047102,Male,UAE National,Private,Associate Professor,66.16834143,19.02355933,44948.69532
26934.95811,13.62547893,52.24156159,45579.15073,10,14.01381041,Male,Expat,Public,Lecturer,61.04921423,23.40006773,48235.48249
17299.31872,4.387275969,48.07577431,34716.26427,11,14.53581989,Female,Expat,Public,Associate Professor,65.84375415,12.46645764,38069.04159
26009.58397,13.17360734,41.77831885,63325.39344,13,13.83321272,Male,Expat,Semi-government,Associate Professor,73.86143114,16.64736767,52043.0286
27893.23641,15.14980409,51.95950582,66755.28443,9,13.03958105,Female,Expat,Private,Assistant Professor,80.81754355,15.53001836,63687.40444
26877.77348,18.07791412,49.52438875,77478.2877,12,11.2466465,Male,UAE National,Private,Associate Professor,63.65843446,11.96957197,39964.29393
27918.59569,13.3893766,42.38526773,44874.38351,7,9.14087861,Male,Expat,Semi-government,Professor,67.0933313,13.11127456,36755.2955
16703.59255,7.258656025,25,54862.6931,10,12.0087779,Male,Expat,Semi-government,Associate Professor,64.62766017,15.01427419,50515.33373
25190.4607,14.93667258,48.23565985,56197.89559,8,8.167690188,Male,UAE National,Public,Associate Professor,65.06373647,22.70590957,48135.06768
23179.59986,12.41343944,37.45409978,37767.32527,11,12.52702114,Male,Expat,Private,Associate Professor,53.13774434,7.328057677,39798.03695
24917.62649,7.981757684,43.54401704,0,15,7.410753135,Female,Expat,Public,Professor,64.43111672,18.13250641,47299.0855
23795.71724,10.4903377,37.19320456,62917.80841,15,17.70194713,Female,UAE National,Private,Lecturer,83.7095547,20.61244694,71028.06743
28543.80498,9.362254398,35.31257861,30684.34734,11,10.3103708,Female,UAE National,Public,Professor,64.21390874,15.41728277,37939.99472
28269.50375,13.01593716,36.67828986,51621.65086,16,12.80632737,Female,UAE National,Public,Professor,83.12979807,25.28800934,59240.96072
19978.13444,10.54279853,38.80824552,34824.69484,17,10.57462416,Male,UAE National,Private,Associate Professor,55.39911656,34.14050639,39034.8535
16203.86848,2.972164904,39.24140615,81363.64859,11,7.477341166,Female,UAE National,Public,Assistant Professor,60.90562537,16.94598699,43665.27471
26434.90186,10.91924772,30.60896028,25309.76003,10,7.276974847,Male,UAE National,Private,Associate Professor,97.12496394,20.27408798,58450.23544
29150.52617,13.3315625,25,34482.50354,6,9.003537392,Male,UAE National,Public,Professor,68.98285628,24.4875343,47920.82684
18200.94762,8.68275892,37.25696911,40027.32208,14,14.51983362,Female,Expat,Semi-government,Professor,67.40455979,24.02018072,32720.99799
33902.20909,17.44931719,31.0876284,52469.59618,7,9.573108321,Male,Expat,Public,Lecturer,83.14566803,27.67043394,68288.10188
19368.44499,11.55654337,50.17513938,55969.03628,9,11.94641354,Female,Expat,Semi-government,Associate Professor,63.94425666,16.90465478,53183.29755
23944.45305,4.471476658,39.38045231,111537.2074,9,14.58826378,Male,UAE National,Semi-government,Lecturer,64.13030024,19.3010359,41871.96345
