Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
No,True,Low,Sci-Fi,42.341769375201046,47.41982447193781,42.27317682156563,42.97549089566237,50.49286580122103,63.20288888892709
Yes,True,Low,Comedy,18.37007106136233,30.96874465394004,22.12943356457516,65.04751174455346,56.39478095961057,69.73881749656891
Yes,True,Low,Sci-Fi,46.443710474688125,57.96873218359284,31.71927186392625,37.31469174160588,34.57471349114978,59.29029162001029
Yes,False,High,Action,35.046094610534844,48.46536670833988,48.32331499362847,48.64774322896306,55.822794302243004,75.89013815041125
No,True,Low,Comedy,53.45082260795498,55.583937308704044,65.40176891938708,58.74376395393833,52.163763477803876,56.43904309851535
No,False,Low,Horror,46.29111131337524,37.01539209674428,52.75426132368299,50.02669680862015,58.630028859207705,66.90848817902315
No,False,High,Comedy,38.87085880816606,28.086827497386928,33.275519240445696,29.19925478800157,33.235052372986736,36.27385180748185
Yes,False,High,Drama,29.18843414002398,36.975985126759184,29.763909081722552,49.419565880393485,42.58190052565784,93.63646736191407
No,False,Low,Horror,38.54862693139202,41.301904034488274,50.2025357163208,48.917605308983866,51.037990801205034,56.58631020972235
No,False,High,Drama,71.22785708941899,82.52930978990737,71.67025284471822,63.305908787564896,61.745040745707044,52.6772043289563
No,False,High,Horror,47.76909815663597,57.05212844089811,53.38364870694341,63.906158476954324,61.05565600997554,56.01373138668234
No,False,High,Sci-Fi,60.725457055143096,61.1035914907916,58.112121229338946,58.85308620534164,58.03047989004815,45.76823871634571
Yes,False,High,Comedy,41.704045914531285,42.97010215281806,46.89096489807356,47.92470076220821,44.944564128235456,42.4722517082207
Yes,False,Low,Action,35.02066694425349,36.28538622425514,28.900247605445486,45.83556139044927,25.780750918159722,60.61566492155741
No,True,High,Horror,34.58763156322225,34.316390632300475,40.19360068634916,62.54267728692139,60.233103200750094,61.71173625200025
Yes,True,High,Horror,59.203734455097575,40.27117538932187,50.75335812103668,43.58100684134964,32.14095508602415,63.358135177033525
Yes,True,High,Drama,31.84974473455931,27.305285932628237,30.275571348624183,58.887948490206405,56.05173257109541,59.49086635663637
No,True,High,Sci-Fi,38.540551214804054,39.84231471493361,43.87274412307022,49.27303375613923,44.1615272000485,58.753679952757444
No,True,High,Drama,45.457746005596086,40.89730663414662,44.30507961495107,66.08586951892309,72.9880012373907,41.95385983865308
Yes,False,High,Drama,32.91843871974544,30.360329189567246,34.118108989679754,69.9347693466233,66.87959476935198,52.689465829799396
No,False,High,Sci-Fi,26.831647334362174,25.022118251939332,29.225726371662418,53.69066260964789,57.56521469551667,62.41911890704653
Yes,False,High,Action,64.85613664269516,58.07519931696228,44.936018633908446,49.11203394818508,57.351837906269445,51.918882632179766
No,False,Low,Drama,46.621810416634105,54.199693370816384,53.52228810482848,62.06667934010285,62.59995798669468,64.38252977770836
Yes,False,High,Drama,57.40143517497921,58.64734765581882,62.13144494379916,42.580985369799286,35.642110172653275,57.9718573030477
No,False,Low,Horror,36.61521825872674,41.83123213897706,35.61266985024479,53.53212407555793,61.300691529074115,57.85619651613933
Yes,False,High,Sci-Fi,52.40105771635081,51.93956009250305,53.126671322383345,52.127798419157976,46.25022853821221,63.10903129695322
Yes,True,High,Comedy,67.39846689596789,61.31591798609483,62.19428366151346,35.00863578506926,30.599148148133263,67.27714643472358
Yes,True,High,Action,52.80450820563959,54.177222694259505,52.3070324354691,45.70671107510988,53.87933233233976,70.62031793801604
No,True,High,Action,48.455773600533036,38.87809290086928,44.98006684571138,49.049116916116716,53.284310892459985,89.74563837525784
Yes,True,Low,Sci-Fi,55.50369609674246,51.992797735533486,59.52826621454284,45.25220145540974,39.73430315889435,72.95672854750288
Yes,False,High,Horror,47.92566470225421,37.10950313678036,50.8675811876,58.11287885050606,58.15423105442355,37.79334112465926
No,False,High,Horror,37.16614755895752,33.50909977604442,45.91487774857515,58.86923555920712,60.21237554699603,43.742067929154175
No,False,Low,Sci-Fi,60.03740789104874,60.512997675257644,57.438907206779184,47.44412447831385,52.37203532941712,55.88029812700576
Yes,True,Low,Horror,51.93585433357848,53.74472606301681,43.974876371629975,50.22187054912374,57.173776365508026,48.5562446404364
Yes,False,High,Action,56.94564154346601,58.89685156496308,70.4491427016066,44.117452879311486,34.727185986546914,65.85745290722467
No,False,Low,Action,43.9826888964281,37.97345719520986,44.33755945415275,44.20633902982591,33.086610173747445,67.44888526785452
No,False,Low,Comedy,39.30769371090505,35.546393248235375,47.99512486297615,40.797852683302814,54.65830784182548,52.747311171951225
No,True,Low,Sci-Fi,47.6830032095867,53.54489079535743,47.47165199040711,47.822307286102856,39.97302077485665,77.84512797277534
No,False,High,Drama,42.12327796034782,39.35511988065275,39.106144889991334,57.140116828516916,51.1115708672289,81.81300018413735
No,True,High,Drama,65.29606298175769,55.10428250032468,63.899735713410024,45.98938458962536,38.56390509757202,32.82258086316604
Yes,True,High,Comedy,70.71312410706982,70.03755882700416,74.13407636665414,47.99494977044969,48.70599150774827,38.56683068206735
No,True,Low,Comedy,48.43507554715746,36.61106636359383,51.12092022503479,57.85609072421658,55.37326038871785,76.45860227339244
Yes,True,High,Horror,48.13371606837648,46.2945329320811,45.43176835978163,53.66668180820088,59.78308164290314,73.0474347810005
Yes,False,Low,Comedy,38.77730752015563,52.54730362235576,42.357266851836265,50.33551520874234,47.9357880652472,67.53977726404982
Yes,True,High,Comedy,38.6728420174077,39.28888267959931,43.573595781607025,21.267339835742174,26.134443700072868,60.16409613863886
No,True,High,Drama,62.8834108570272,78.41512204564235,66.18663447078801,54.29118582475524,61.25524023312871,58.45324781017191
Yes,False,Low,Horror,41.06871746137498,42.233170305095584,36.39376571025384,63.17014877141186,52.55247510303827,68.04899150141017
Yes,False,High,Comedy,39.79456021287383,52.481097633822955,39.14323468618652,34.739164656813415,42.238106838850115,62.64714963719237
No,True,Low,Comedy,34.19731892868416,39.13256269996873,41.299195157608686,53.89594204839333,54.73975046371332,79.61584060464281
Yes,False,Low,Horror,57.34106358379693,54.46714368365568,46.63963136380089,50.20470861063909,41.37112054972935,49.78134077258815
Yes,True,High,Sci-Fi,48.84597122101867,58.54733309106656,47.3065879266142,38.69972307309417,29.68757344246348,60.26993192782291
No,True,Low,Horror,40.16170411027157,42.54173193498365,33.377694394641054,74.1972724864082,65.67944364546315,73.35502972473104
Yes,True,High,Drama,38.31812008622633,42.94594441848331,38.78310928662511,42.52843364923015,53.76171163007137,62.46627280687615
Yes,True,High,Sci-Fi,62.24750655944388,55.622649514996304,64.55298718483678,47.623416625963515,54.96713738441724,70.0973900294147
Yes,False,Low,Action,51.754857010389664,42.791034733406505,48.2959087708553,66.7719840054012,66.12662450827887,69.87932713123125
No,True,High,Horror,51.647165594490005,53.30962882456758,43.87503181822262,73.98809167039222,74.88281203097412,53.62738525854866
No,False,Low,Drama,54.94647164180096,58.395454777116825,50.1288857385283,68.39508685787968,61.15012641558239,44.689984051473026
No,False,High,Sci-Fi,70.45421887213172,64.58850921834323,59.15177307487228,47.633254170132425,56.17451955720378,48.78325440421948
Yes,False,High,Horror,36.09079535541087,36.59133318239817,36.36507032816239,56.76346553087368,50.20947875337101,43.743503447437675
Yes,False,High,Comedy,50.341967487054355,36.84019285237741,49.73864556473543,66.70906966082842,60.99230940208076,32.16022878505267
No,True,High,Horror,42.91131709490908,44.39242264595598,53.087312915661684,48.546214343975265,61.163051867661444,76.3764204615218
Yes,False,High,Action,43.15713516111918,33.44314739308794,26.233387568488308,60.41772594790454,58.483895494747244,31.70965489697505
Yes,True,Low,Horror,36.90706456849492,36.55630157295776,48.681914319577295,40.46309341456243,28.204284962638052,87.92190337018897
No,False,Low,Sci-Fi,63.91990112159317,55.64451692082204,57.91631538921448,52.879587778454365,54.579354302443264,52.083190025841915
No,False,Low,Sci-Fi,52.16593326957785,57.346548645917984,54.597084360141714,32.003361582753186,45.82097333559027,55.82467025671208
Yes,True,Low,Horror,58.61021432028632,66.61272710163226,54.91239481431641,57.93522362660899,49.26467326279584,37.27659751385555
Yes,True,Low,Sci-Fi,51.83776348545357,47.53269471412808,44.38865814961868,59.36964566633966,63.153966106189976,65.76850280913102
Yes,True,Low,Comedy,41.254526838881276,46.77240652566222,55.250798849056316,53.84393447991248,52.462529414873366,56.08661595769802
No,False,High,Horror,43.140275889050784,33.06177695342177,24.421047954855226,33.30566102929189,33.08367071244934,60.91646452933648
No,False,High,Comedy,59.29296743761787,62.0752289349488,49.034914106055226,38.11372709708572,41.96314631180045,48.19314674519601
No,True,Low,Comedy,65.84508537757429,60.415864808747514,62.30907531639641,62.926690125039386,67.34875268550331,67.21223659783688
No,True,Low,Drama,62.8539325328741,58.78380157696366,63.68590552998257,47.550400182402065,47.27953504880966,47.641238890738485
Yes,True,High,Horror,68.32611286275424,69.73188233106376,66.3042735838485,72.3945597510556,64.15957722268315,61.18149344456012
No,True,High,Sci-Fi,47.090517349183536,53.09410952408744,57.20008331198072,67.52063636877213,75.22595503316288,66.92972566343228
No,False,High,Comedy,63.2045544005767,59.62583135312875,59.91251339851673,49.10575359481682,58.640223031143876,81.76963569450449
No,True,Low,Drama,53.97513622083974,55.21175395907016,43.270905046942445,57.563658432361315,61.021492449662716,72.08851414666175
No,True,Low,Horror,30.608290341094513,22.980259874704082,32.94968601247398,37.81534681370304,29.835563067385728,61.348186806032224
No,True,Low,Horror,59.30140718599024,66.19886089523774,67.3975935760453,67.71382414046282,70.4306894944508,59.88047962708179
Yes,True,High,Action,24.223998098067288,34.49338497245186,34.7645120403633,61.53037629795398,64.37354885240418,64.70118078995773
Yes,False,High,Action,49.01413578992994,46.85626683123702,54.73804044365488,41.925759883993756,40.644763228796165,71.50068174198331
No,True,Low,Comedy,65.16843450939989,59.674510790677516,54.18485554340631,49.1095293137755,51.0370570920548,48.835323183643396
Yes,False,Low,Action,46.829440800717265,51.09827095686563,55.35461337451158,48.44727606151586,44.96583252480598,73.54814001196847
No,True,High,Comedy,76.36782589080357,76.82105934759798,66.87168446181376,30.281035323290304,24.608591253567127,45.945086566199365
No,True,High,Sci-Fi,31.22960075145515,34.28036632101048,39.17949684833127,41.061404389466055,49.88569934464413,66.84469586938036
Yes,False,High,Comedy,47.99161584452496,51.47821088004132,44.11175672782398,35.3397253443119,34.142581422751675,68.12140695862806
Yes,True,High,Action,48.774931940916524,53.90647005744438,46.19215156003475,51.4929569649151,48.041211339038576,49.926523679991305
No,False,Low,Sci-Fi,34.10382334778593,35.984809712744756,29.193593622852795,52.94786771224712,55.885822850354714,36.86429087330605
No,False,High,Action,36.452817232472334,47.27104756872704,38.89175369053912,61.6565170866239,53.46155745050469,56.031464510935216
No,True,High,Comedy,46.19741501578978,47.666748309022125,41.76767213104954,40.023020754886424,44.17778653008655,20.55193747111351
Yes,False,High,Drama,36.843307988283506,36.618498467900594,46.56973246539094,47.5057584271618,43.15240706798098,57.32453534188389
No,False,Low,Horror,57.958005109322855,52.97436207852744,52.80212809155347,48.3764421045698,44.652860713572444,41.27639124820683
No,False,Low,Action,45.46801351369446,47.588262428028685,40.01651743220315,41.36365258620176,41.60978912050803,106.69877516847437
No,False,High,Comedy,50.297774195815386,51.88027556451837,57.546061523043164,32.05854188542526,36.158626827637484,75.88042839637109
Yes,False,High,Sci-Fi,61.3611344244587,54.80302144079524,50.27672630041017,53.1785069238627,53.322253125330356,61.082992923745685
No,False,High,Action,58.93726931257177,61.89032965607791,52.22602440303568,52.270925232296655,53.99383857764669,79.98615087631073
No,False,Low,Action,37.62785534701415,45.82526878302464,46.49103529184854,45.91873508767551,47.065033236678126,70.57552661001942
Yes,False,Low,Horror,47.67239950955704,54.145615746326996,47.18532440198173,71.37335629951707,56.04690624915861,42.54690239165672
No,True,Low,Comedy,59.77418765575526,67.35680948908774,65.67458341380804,48.46805519339552,50.46937520917416,50.618462970005645
No,True,High,Drama,46.53760614067391,67.12234081626411,65.85220998701502,66.92869693384716,60.79615219118613,75.44200512338995
Yes,False,Low,Sci-Fi,79.04242645429227,65.95665220953138,67.11716649037102,36.146959255413954,34.98147553109091,45.59193849612936
No,True,High,Comedy,63.93295077786359,58.71728861306134,56.56335527421086,28.676272749732696,33.283753739248965,65.92977079981279
Yes,False,High,Sci-Fi,67.11740649130229,67.55409078619893,66.53612267311438,51.970845390918626,46.443778992137716,70.12136996355082
Yes,False,High,Action,23.363035952633034,25.560250884389422,22.289707078139326,65.56760944513267,55.617816033633964,56.090349959173125
No,True,Low,Horror,47.96844293960733,52.84853565446178,52.27541340237174,60.82036199340472,62.444865620064895,62.28494834173189
No,False,High,Horror,36.94051420062327,44.30978244979281,40.148652586963685,46.67045680569168,53.38412770389877,72.47690887943598
No,False,Low,Drama,40.0858344386297,42.41924759879372,50.34273468986472,46.830500328516244,39.70652840353,71.76134448618711
No,False,Low,Horror,51.456009455296645,50.71953202320735,51.51002199180773,52.902590436660084,48.20187858737235,66.72265990771406
Yes,False,High,Action,61.82999220000472,57.02240650786071,43.95128123763904,48.49966297130044,52.055455555521284,59.80568477575644
No,True,High,Drama,29.037546901205673,29.823757009128435,26.073198526124315,51.27550495726834,49.27274140923117,68.81033657629848
Yes,False,Low,Comedy,58.5743644096252,56.21993366831657,51.80908190927665,59.421858293680934,63.66719658645794,29.676955729451656
No,False,High,Horror,44.81499167317975,51.447640427963364,44.99235190057412,41.10202010210231,40.71772507132383,82.13369444532056
No,False,Low,Drama,48.117578882039865,41.05603100491738,49.4480495776209,31.855129091057393,35.593843500647914,58.01164020539871
No,True,High,Action,47.25912887315385,55.44071876104218,58.43469015816156,60.8515944880309,61.18584897736232,48.975489769849204
Yes,False,Low,Sci-Fi,41.74688766601253,43.838453574155686,42.32926816568836,71.57017865611226,61.688193437276,68.99195877937761
No,True,Low,Sci-Fi,66.45218090941398,59.947500994695424,57.167479981083034,53.625178571249336,48.490542002669955,68.57144427369724
No,True,Low,Action,30.408473426355954,43.38794187211289,35.803380400949685,59.206358885696034,68.81008572807461,45.353601124626906
No,False,Low,Action,48.45197577091615,43.61932719805368,48.866949056079605,63.10716463682394,65.99921446401036,61.013096686049195
